acresburned,adminunit,archiveyear,county,extinguished,fatalities,latitude,firelocation,longitude,firename,searchdescription,started,structuresdamaged,structuresdestroyed,structuresevacuated,structuresthreatened,timestarted,timeextinguished,dayofweekstartedname,dayofweekstartednum,duration,date_established,population_jul_2019,areasqmi,areakm2,popdensitypersqmi,caucus
30.0,CAL FIRE San Luis Obispo County,2019,San Luis Obispo,2019-10-11 16:21:00+00:00,,35.709176,Highway 46 and Bitterwater Rd,-120.312856,Bitter Fire,"The Bitter fire started October 11, 2019 off Highway 46 and Bitterwater Rd in San Luis Obispo county.",2019-10-11 12:30:19+00:00,,,,,2019-10-11 12:30:19+00:00,2019-10-11 16:21:00+00:00,Fri,5,0.16019675925925927,1850,282424,3304,8557,85.47941888619854,Suburban
274.0,CAL FIRE Madera-Mariposa-Merced Unit,2013,"Madera, Calaveras",2013-05-01 07:00:00+00:00,,37.116295,Between Road 210 and Road 200 near Fine Gold Creek in the community of O,-119.635004,Gold Fire,"The Gold Fire burned in April 2013 and May 2013, between Road 210 and Road 200 near Fine Gold Creek in the community of O, in Madera County. ",2013-04-30 12:59:00+00:00,,,,,2013-04-30 12:59:00+00:00,2013-05-01 07:00:00+00:00,Tue,2,0.7506944444444446,1893,156255,2138,5537,73.08465855940129,"Rural, Rural"
91.0,CAL FIRE Madera-Mariposa-Merced Unit,2013,Madera,2013-05-20 19:10:00+00:00,,37.1927,Off Road 400 & Sandy Beach Dr. in Yosemite Lakes,-119.7917,Lilly 2 Fire,"The Lilly 2 Fire burned in May 2013, off Road 400 & Sandy Beach Dr. in Yosemite Lakes, in Madera County. ",2013-05-19 15:07:00+00:00,,1.0,,,2013-05-19 15:07:00+00:00,2013-05-20 19:10:00+00:00,Sun,0,1.16875,1893,156255,2138,5537,73.08465855940129,Rural
75.0,CAL FIRE Madera-Mariposa-Merced Unit,2013,Madera,2013-06-14 16:30:00+00:00,,37.169379,Off Revis Road & Yosemite Springs Parkway in Yosemite Lake Parks area in Coarsegold,-119.75636000000002,Revis Fire,The Revis Fire burned in June 2013 off Revis Road and Yosemire Springs Parkway in Yosemite Lake Parks area in Coarsegold in Madera County. ,2013-06-12 16:40:00+00:00,,,,,2013-06-12 16:40:00+00:00,2013-06-14 16:30:00+00:00,Wed,3,1.993055555555556,1893,156255,2138,5537,73.08465855940129,Rural
612.0,CAL FIRE Madera-Mariposa-Merced Unit,2014,Madera,2014-08-25 08:25:00+00:00,,37.3433,"off Road 425A, near the Hwy 41 and Hwy 49 junction in Oakhurst",-119.6581,Junction Fire,"The Junction Fire started August 18, 2014 and burned 612 acres off Road 425A, near the Hwy 41 and Hwy 49 junction in Oakhurst in Madera County.",2014-08-18 13:50:00+00:00,,47.0,,,2014-08-18 13:50:00+00:00,2014-08-25 08:25:00+00:00,Mon,1,6.774305555555557,1893,156255,2138,5537,73.08465855940129,Rural
320.0,CAL FIRE Madera-Mariposa-Merced Unit,2014,Madera,2014-09-22 07:15:00+00:00,,37.311915,"Courtney Lane and 7 Hills Rd, Oakhurst",-119.604124,Courtney Fire,The Courtney Fire started on September 14 and burned 320 acres off Courtney Lane near Oakhurst in Madera County. ,2014-09-14 13:36:00+00:00,2.0,69.0,,,2014-09-14 13:36:00+00:00,2014-09-22 07:15:00+00:00,Sun,0,7.7354166666666675,1893,156255,2138,5537,73.08465855940129,Rural
920.0,CAL FIRE Madera-Mariposa-Merced Unit,2015,Madera,2015-06-25 18:45:00+00:00,,37.165767,"Road 222 and Tunoi Place, north of Auberry",-119.523943,Corrine Fire,"The Corrine Fire started on June 18, 2015 north of Auberry in Madera County.",2015-06-18 21:00:00+00:00,,3.0,,,2015-06-18 21:00:00+00:00,2015-06-25 18:45:00+00:00,Thu,4,6.90625,1893,156255,2138,5537,73.08465855940129,Rural
103.0,CAL FIRE Madera-Mariposa-Merced Unit,2016,Madera,2016-07-06 20:00:00+00:00,,37.25601,"Hwy 41 and Hummingbird Ln, One mile east of Coarsgold",-119.65776,Broken Fire,"The Broken Fire started on July 4, 2016 off Hwy 41 and Hummingbird Ln, One mile east of Coarsgold (Madera County) and burned 103 acres.",2016-07-04 11:53:00+00:00,,,,,2016-07-04 11:53:00+00:00,2016-07-06 20:00:00+00:00,Mon,1,2.3381944444444445,1893,156255,2138,5537,73.08465855940129,Rural
85.0,CAL FIRE Madera-Mariposa-Merced Unit,2016,Madera,2016-08-06 19:50:00+00:00,,37.3228,"off of Grub Gulch Road and Acton Grade Road, west of Oakhurst",-119.7738,Grub Fire,"The Grub Fire stared on August 4, 2016 off of Grub Gulch Road and Acton Grade Road, west of Oakhurst (Madera County) and burned 85 acres.",2016-08-04 14:13:00+00:00,,,,,2016-08-04 14:13:00+00:00,2016-08-06 19:50:00+00:00,Thu,4,2.2340277777777784,1893,156255,2138,5537,73.08465855940129,Rural
12407.0,USFS - Sierra National Forest,2017,Madera,2018-01-09 12:46:00+00:00,,37.44663,"Highway 41, south of Fish Camp",-119.64622,Railroad Fire,"The Railroad fire started on August 29, 2017 off Highway 41, south of Fish Camp in the Sierra National Forest, Madera County and burned 12,407 acres.",2017-08-29 12:19:00+00:00,,,,,2017-08-29 12:19:00+00:00,2018-01-09 12:46:00+00:00,Tue,2,133.01874999999998,1893,156255,2138,5537,73.08465855940129,Rural
1431.0,CAL FIRE Madera-Mariposa-Merced Unit,2017,Madera,2018-01-09 10:30:00+00:00,,37.0825,"Oakwood Road and Road 406, northeast of Madera",-119.8011,Oakwood Fire,"The Oakwood Fire started on June 10, 2017 off of Oakwood Road and Road 406, northeast of Madera, Madera County and burned 1,431 acres.",2017-06-10 13:19:00+00:00,,,,,2017-06-10 13:19:00+00:00,2018-01-09 10:30:00+00:00,Sat,6,212.8826388888889,1893,156255,2138,5537,73.08465855940129,Rural
1035.0,CAL FIRE Madera-Mariposa-Merced Unit / Sierra National Forest,2017,"Madera, Marin",2018-01-09 13:18:00+00:00,,37.21616,"Mission Dr. and Italian Bar Rd., 2 miles east of North Fork",-119.48067,Mission Fire,"The Mission Fire started on September 3, 2017 off Mission Drive and Italian Bar Road, 2 miles east of North Fork (Madera County) and burned 1,035 acres.",2017-09-03 13:06:00+00:00,,4.0,,,2017-09-03 13:06:00+00:00,2018-01-09 13:18:00+00:00,Sun,0,128.00833333333333,1893,156255,2138,5537,73.08465855940129,"Rural, Suburban"
429.0,CAL FIRE Madera-Mariposa-Merced Unit,2017,"Madera, Madera",2018-01-09 13:21:00+00:00,,37.14624,"Road 29 & Road 26, southwest of Raymond",-120.015509,Eastman Fire,"The Eastman Fire started on September 18, 2017 off Road 29 & Road 26, southwest of Raymond (Madera County)",2017-09-18 16:04:00+00:00,,,,,2017-09-18 16:04:00+00:00,2018-01-09 13:21:00+00:00,Mon,1,112.88680555555555,1893,156255,2138,5537,73.08465855940129,"Rural, Rural"
157.0,CAL FIRE Madera-Mariposa-Merced Unit,2017,Madera,2018-01-09 10:28:00+00:00,,37.12759000000001,"off of Road 29, north of Ave 26, east of Chowchilla",-120.0193,26 Fire,"The 26 Fire started on June 2017 off of Road 29, north of Ave 26, east of Chowchilla (Madera County) and burned 157 acres.",2017-06-07 21:00:00+00:00,,,,,2017-06-07 21:00:00+00:00,2018-01-09 10:28:00+00:00,Wed,3,215.5611111111111,1893,156255,2138,5537,73.08465855940129,Rural
150.0,Madera County Fire Department,2017,Madera,2018-01-09 10:01:00+00:00,,36.90967,"off of Hwy 41 and Ave 11, north of Fresno",-119.79315,41 Fire,"The 41 Fire started on May 17, 1017 off of Hwy 41 and Ave 11, north of Fresno (Madera County) and burned 150 acres.",2017-05-17 15:30:00+00:00,,,,,2017-05-17 15:30:00+00:00,2018-01-09 10:01:00+00:00,Wed,3,236.77152777777775,1893,156255,2138,5537,73.08465855940129,Rural
90.0, CAL FIRE Madera-Mariposa-Merced Unit,2017,Madera,2018-01-09 11:46:00+00:00,,37.09773,"Road 29 and Ave 24, near Daulton",-120.02027,Daulton Fire,"The Daulton Fire started on July 7, 2017, off Road 29 and Ave 24, near Daulton (Madera County) and burned 90 acres.",2017-07-07 10:00:00+00:00,,,,,2017-07-07 10:00:00+00:00,2018-01-09 11:46:00+00:00,Fri,5,186.07361111111115,1893,156255,2138,5537,73.08465855940129,Rural
25.0,Madera County Fire,2017,Madera,2018-01-09 10:35:00+00:00,,37.02081,"Road 400 and Road 33, 7 miles east of Madera ",-119.95136,Road Fire,"The Road fire started on June 18, 2017 near Road 400 and Road 33, 7 miles east of Madera in Madera County and burned 25 acres.",2017-06-18 14:04:00+00:00,,,,,2017-06-18 14:04:00+00:00,2018-01-09 10:35:00+00:00,Sun,0,204.85486111111112,1893,156255,2138,5537,73.08465855940129,Rural
4064.0,Sierra National Forest,2018,Madera,2019-01-04 10:03:00+00:00,,37.571,near the Lion Point area in the Ansel Adams Wilderness,-119.118,Lions Fire,"The Lions Fire started on June 11, 2018 near the Lion Point area in the Ansel Adams Wilderness. It crossed onto the Inyo National Forest on June 22. The fire burned 4,064 acres and was contained on July 16, 2018.",2018-06-11 12:00:00+00:00,,,,,2018-06-11 12:00:00+00:00,2019-01-04 10:03:00+00:00,Mon,1,206.91875,1893,156255,2138,5537,73.08465855940129,Rural
300.0,CAL FIRE Madera-Mariposa-Merced ,2018,Madera,2019-01-04 10:14:00+00:00,,37.10181,"Road 210 and Road 200, Oneal",-119.623981,ONeals Fire,"The O'neals Fire started on June 4, 2018 off Road 210 and Road 200, O'neals in Madera County and burned 300 acres. It was contained on June 7, 2018. ",2018-06-04 17:44:00+00:00,,,,,2018-06-04 17:44:00+00:00,2019-01-04 10:14:00+00:00,Mon,1,213.6875,1893,156255,2138,5537,73.08465855940129,Rural
88.0,USFS Sierra National Forest ,2018,Madera,2019-01-04 09:13:00+00:00,,37.179167,"Mammoth Road, 29 miles north of Clovis",-119.431667,Redinger Fire,"The Redinger Fire started on August 27, 2018 at Mammoth Road, 29 miles north of Clovis in Madera County. burned 88 acres",2018-08-27 23:19:00+00:00,,,,,2018-08-27 23:19:00+00:00,2019-01-04 09:13:00+00:00,Mon,1,129.4125,1893,156255,2138,5537,73.08465855940129,Rural
60.0,CAL FIRE Madera-Mariposa-Merced ,2018,Madera,2019-01-04 10:06:00+00:00,,37.14663,"off Road 407 and Road 600, Community of Raymond",-119.91223,Raymond Fire,"The Raymond Fire started June 15, 2018 off Road 407 and Road 600, Community of Raymond (Madera County) and burned 60 acres. It was contained on June 15, 2018.  ",2018-06-15 11:46:00+00:00,,,,,2018-06-15 11:46:00+00:00,2019-01-04 10:06:00+00:00,Fri,5,202.93055555555557,1893,156255,2138,5537,73.08465855940129,Rural
56.0,CAL FIRE Madera-Mariposa-Merced Unit,2018,Madera,2019-01-04 10:23:00+00:00,,37.0979,"Off Hwy 41 & Rd 406, south of ONeals",-119.75307,Experimental Fire,"The Experimental Fire started on May 23, 2018 off Highway 41 & Road 406, south of O'Neals. The fire burned 56 acres and is 100% contained. The fire was contained on May 25, 2018.",2018-05-23 14:30:00+00:00,,,,,2018-05-23 14:30:00+00:00,2019-01-04 10:23:00+00:00,Wed,3,225.82847222222225,1893,156255,2138,5537,73.08465855940129,Rural
12.0,CAL FIRE Madera-Mariposa-Merced ,2018,Madera,2019-01-04 09:50:00+00:00,,37.22791,"in the area of Road 230 and Road 225, North Fork",-119.50461,School Fire,"The School Fire started on July 10, 2018 in the area of Road 230 and Road 225, North Fork in Madera County and burned 12 acres. It was contained on July 12, 2018. ",2018-07-10 17:31:00+00:00,,,,,2018-07-10 17:31:00+00:00,2019-01-04 09:50:00+00:00,Tue,2,177.6798611111111,1893,156255,2138,5537,73.08465855940129,Rural
11.0,CAL FIRE Madera-Mariposa-Merced ,2018,Madera,2019-01-04 09:52:00+00:00,,37.19817000000001,"Cornerstone Court, Yosemite Lakes",-119.80414,Cornerstone Fire,"The Cornerstone fire started on July 9, 2018 at Cornerstone Court, Yosemite Lakes in Madera County. The fire was contained on July 10, 2018 at 11 acres.",2018-07-09 17:54:00+00:00,,,,,2018-07-09 17:54:00+00:00,2019-01-04 09:52:00+00:00,Mon,1,178.66527777777782,1893,156255,2138,5537,73.08465855940129,Rural
213.0,CAL FIRE Madera-Mariposa-Merced Unit,2019,Madera,2019-07-16 06:49:00+00:00,,37.016944,"Off Road 33 and Highway 145, Bonadelle",-119.934167,Madera Fire ,"Madera Fire started on July 15,2019 off Road 33 and Highway 145, Bonadelle in Madera County.",2019-07-15 18:19:31+00:00,,,,,2019-07-15 18:19:31+00:00,2019-07-16 06:49:00+00:00,Mon,1,0.520474537037037,1893,156255,2138,5537,73.08465855940129,Rural
113.0,CAL FIRE San Bernardino Unit,2014,"Inyo, Calaveras",2014-04-21 19:15:00+00:00,,37.399,"off Highway 6 & 5 Bridges Rd, 5 miles northeast of Bishop",-118.352,Bridges Fire,"The Bridges Fire started April 19, 2014 and burned 113 acres off Highway 6 and 5 Bridges Rd in Bishop in Inyo County.",2014-04-19 15:54:00+00:00,,,,,2014-04-19 15:54:00+00:00,2014-04-21 19:15:00+00:00,Sat,6,2.1395833333333334,1866,19016,10192,26397,1.8657770800627944,"Rural, Rural"
5443.0,Inyo National Forest,2016,Inyo,2016-09-18 08:10:00+00:00,,37.75985,"Clark Canyon, north of Mammoth Lakes, east of Hwy 395",-118.95309,Owens River Fire,"The Owens River Fire started on September 17, 2016 in Clark Canyon north of Mammoth Lakes, east of Hwy 395 (Inyo County)",2016-09-17 13:49:00+00:00,,,,,2016-09-17 13:49:00+00:00,2016-09-18 08:10:00+00:00,Sat,6,0.7645833333333334,1866,19016,10192,26397,1.8657770800627944,Rural
30.0,CAL FIRE San Bernardino Unit,2016,Inyo,2016-07-02 20:00:00+00:00,,36.58972,"Whitney Portal Rd. and OlivasRanch Rd., 3 miles West of Lone Pine",-118.15589,Lone Pine Fire,"The Lone Pine Fire started on July 1, 2016 off of Whitney Portal Rd. and OlivasRanch Rd., 3 miles West of Lone Pine (Inyo County) and burned 30 acres.",2016-07-01 12:56:00+00:00,,,,,2016-07-01 12:56:00+00:00,2016-07-02 20:00:00+00:00,Fri,5,1.2944444444444445,1866,19016,10192,26397,1.8657770800627944,Rural
2883.0,Inyo National Forest Service ,2018,Inyo,2019-01-04 09:54:00+00:00,,36.6734,"off Hogback and Whitney Portal Road, Alabama Hills",-118.21881,Georges Fire,"The Georges Fire started July 8, 2018 off Hogback and Whitney Portal Road, Alabama Hills (Inyo County) and burned 2,883 acres. ",2018-07-08 13:36:00+00:00,,,,,2018-07-08 13:36:00+00:00,2019-01-04 09:54:00+00:00,Sun,0,179.84583333333333,1866,19016,10192,26397,1.8657770800627944,Rural
2070.0,Unified Command: CAL FIRE San Bernardino Unit and Inyo County Sheriff's Office,2018,"Inyo, Nevada",2019-01-03 09:43:00+00:00,,37.40208,"Pleasant Valley Dam Road and Hwy 395, north of Bishop",-118.50235,Pleasant Fire,"The Pleasant Fire started on February 18, 2018 off Pleasant Valley Dam Road and Hwy 395, north of Bishop in San Bernardino County and burned 2,070 acres.",2018-02-18 14:12:00+00:00,,,,,2018-02-18 14:12:00+00:00,2019-01-03 09:43:00+00:00,Sun,0,318.81319444444443,1866,19016,10192,26397,1.8657770800627944,"Rural, Rural"
1265.0,"Unified Command: CAL FIRE San Bernardino Unit, Cal Trans, and Inyo County Sheriff's Office",2018,Inyo,2019-01-03 13:09:00+00:00,,36.71537,"Highway 395 and Moffat Ranch Road, north of Lone Pine",-118.08449,Moffat Fire,"The Moffet Fire started on April 19, 2018 Highway 395 and Moffat Ranch Road, north of Lone Pine in Inyo County and burned 1,265 acres.",2018-04-19 10:28:00+00:00,,,,,2018-04-19 10:28:00+00:00,2019-01-03 13:09:00+00:00,Thu,4,259.11180555555563,1866,19016,10192,26397,1.8657770800627944,Rural
10296.0,Inyo National Forest     ,2019,Inyo,2019-11-21 16:09:00+00:00,,37.034,south west of Big Pine and north west of Aberdeen,-118.345,Taboose Fire,"Taboose Fire started on September 4, 2019 south west of Big Pine and north west of Aberdeen in Inyo County.",2019-09-06 12:43:35+00:00,,,,,2019-09-06 12:43:35+00:00,2019-11-21 16:09:00+00:00,Fri,5,76.14265046296295,1866,19016,10192,26397,1.8657770800627944,Rural
376.0,CAL FIRE Sonoma-Lake-Napa Unit,2013,Napa,2013-10-04 16:55:00+00:00,,38.628,off Berryessa Knoxville Rd near Lake Berryessa,-122.289,Putah Fire,The Putah Fire burned October 2013 off Berryessa Knoxville Rd near Lake Berryessa in Napa County.,2013-10-03 20:33:00+00:00,,,,,2013-10-03 20:33:00+00:00,2013-10-04 16:55:00+00:00,Thu,4,0.8486111111111111,1850,138019,754,1953,183.04907161803715,Suburban
190.0,CAL FIRE Sonoma-Lake-Napa Unit,2013,"Napa, Napa, Orange",2013-11-23 18:30:00+00:00,,38.382,Off Silverado Trail in the Soda Canyon area near Napa,-122.311,Silverado Fire,The Silverado Fire is burning in the Silverado Trail area near Napa (Napa County).,2013-11-21 21:39:00+00:00,,1.0,,,2013-11-21 21:39:00+00:00,2013-11-23 18:30:00+00:00,Thu,4,1.86875,1850,138019,754,1953,183.04907161803715,"Suburban, Suburban, Urban"
4300.0,CAL FIRE Sonoma-Lake-Napa Unit,2014,"Napa, Lake",2014-07-09 18:00:00+00:00,,38.664,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",-122.454,Butts Fire,"The Butts Fire started on July 1, 2014 and burned 4,300 acres off Butts Canyon Rd in Pope Valley, 10 miles southeast of Middletown in Napa County.",2014-07-01 12:08:00+00:00,,9.0,,,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,Tue,2,8.244444444444445,1850,138019,754,1953,183.04907161803715,"Suburban, Rural"
27.0,CAL FIRE Sonoma-Lake-Napa Unit,2014,Napa,2014-09-15 14:20:00+00:00,,38.695961,"Berryessa Estates, North of Lake Berryessa",-122.384054,Stage Coach Fire,"The Stage Coach Fire started on September 11, 2014 and burned 27 acres near the Berryessa Estates, north of Lake Berryessa in Napa County. ",2014-09-11 15:14:00+00:00,,,,,2014-09-11 15:14:00+00:00,2014-09-15 14:20:00+00:00,Thu,4,3.9625,1850,138019,754,1953,183.04907161803715,Suburban
25118.0,CAL FIRE Sonoma-Lake-Napa Unit,2015,"Napa, Lake",2015-08-25 06:45:00+00:00,,38.8142503,"Jerusalem Valley area, northeast of Middletown",-122.4867319,Jerusalem Fire,"Jerusalem Fire started on August 9, 2015 near Jerusalem Grade Road and Soda Creek in Lower Lake/Lake County.",2015-08-09 15:34:00+00:00,,27.0,,0.0,2015-08-09 15:34:00+00:00,2015-08-25 06:45:00+00:00,Sun,0,15.632638888888891,1850,138019,754,1953,183.04907161803715,"Suburban, Rural"
38.0,CAL FIRE Sonoma-Lake-Napa Unit,2015,Napa,2015-06-17 13:10:00+00:00,,38.5287,"Chiles Pope Valley Rd. & Lower Chiles Valley Rd., East of St. Helena",-122.3415,Chiles Fire,"The Chiles Fire started on June 16, 2015 nears Chiles Pope Valley Rd. & Lower Chiles Valley Rd., East of St. Helena (Napa County)",2015-06-16 14:27:00+00:00,,,,,2015-06-16 14:27:00+00:00,2015-06-17 13:10:00+00:00,Tue,2,0.9465277777777776,1850,138019,754,1953,183.04907161803715,Suburban
19.0,CAL FIRE Sonoma-Lake-Napa Unit,2015,Napa,2015-06-28 18:00:00+00:00,,38.519132,"Steele Canyon Rd. and Headlands Dr., Lake Berryessa",-122.181878,Pleasure Fire,"The Pleasure Fire started on June 27, 2015 off Steel Canyon Rd. and Headlands Dr., near Lake Berryessa in Napa County and burned 19 acres in June 2015.",2015-06-27 12:51:00+00:00,,,,,2015-06-27 12:51:00+00:00,2015-06-28 18:00:00+00:00,Sat,6,1.2145833333333331,1850,138019,754,1953,183.04907161803715,Suburban
51624.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,"Napa, Solano",2018-02-09 09:37:00+00:00,6.0,38.39206,"Off of Altas Peak Rd, south of Lake Berryessa",-122.24367,Atlas Fire (Southern LNU Complex),"The Atlas Fire started on October 8, 2017 off of Altas Peak Rd, south of Lake Berryessa (Napa County). It was contained on October 27, 2017.",2017-10-08 21:52:00+00:00,783.0,120.0,,,2017-10-08 21:52:00+00:00,2018-02-09 09:37:00+00:00,Sun,0,123.48958333333331,1850,138019,754,1953,183.04907161803715,"Suburban, Suburban"
0.0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Napa,2018-01-09 13:33:00+00:00,,38.31802,"off Partrick Rd, west of Napa",-122.39052,Partrick Fire (Central LNU Complex),"The Partrick Fire started on October 8, 2017 off off Partrick Rd, west of Napa in Napa County. 10/13/17 PM Absorbed into the Nuns Fire",2017-10-08 23:48:00+00:00,,,,,2017-10-08 23:48:00+00:00,2018-01-09 13:33:00+00:00,Sun,0,92.57291666666669,1850,138019,754,1953,183.04907161803715,Suburban
90288.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,"Napa, Yolo",2019-01-04 09:57:00+00:00,,38.80583,east of Lake Berryessa,-122.18183,County Fire,"The County Fire started June 30 2018 near County Road 63 and Highway 16, Rumsey Canyon (Yolo County). The fire burned  was contained on July 14, 2018, and burned 90,288 acres .",2018-06-30 14:12:00+00:00,,29.0,,,2018-06-30 14:12:00+00:00,2019-01-04 09:57:00+00:00,Sat,6,187.82291666666669,1850,138019,754,1953,183.04907161803715,"Suburban, Suburban"
2490.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Napa,2019-01-04 09:06:00+00:00,,38.69601,"off Butts Canyon Rd and Snell Valley Rd, southeast of Middletown",-122.44468,Snell Fire,"The Snell Fire started on September 8, 2018 off Butts Canyon Rd and Snell Valley Rd, 7 miles SE of Middletown in Napa County and burned 2,490 acres. It was contained on September 15, 2018.",2018-09-08 14:29:00+00:00,,,,,2018-09-08 14:29:00+00:00,2019-01-04 09:06:00+00:00,Sat,6,117.77569444444444,1850,138019,754,1953,183.04907161803715,Suburban
135.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Napa,2019-01-04 09:30:00+00:00,,38.51943,"off Arroyo Grande Drive and Steele Canyon Road, Capell",-122.18353,Steele Fire,"The Steele fire started July 28, 2018 off Arroyo Grande Drive and Steele Canyon Road, Capell (Napa County) and burned 135 acres. It was contained on August 1, 2018.",2018-07-28 16:30:00+00:00,4.0,8.0,,,2018-07-28 16:30:00+00:00,2019-01-04 09:30:00+00:00,Sat,6,159.70833333333334,1850,138019,754,1953,183.04907161803715,Suburban
12.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Napa,2019-01-04 10:23:00+00:00,,38.16303,"American Canyon Rd, East of American Canyon",-122.23059,Bellagio Fire,"The Bellagio Fire started on May 21, 2018 off American Canyon Road, east of American Canyon, Napa County and burned 12 acres.  The fire is now 100% contained.",2018-05-21 11:56:00+00:00,,,,,2018-05-21 11:56:00+00:00,2019-01-04 10:23:00+00:00,Mon,1,227.93541666666667,1850,138019,754,1953,183.04907161803715,Suburban
10.0,CAL FIRE Sonoma-Lake Napa Unit,2018,Napa,2019-01-04 09:20:00+00:00,,38.27229000000001,Napa Vallejo Highway and Syar Industrial Way,-122.26389,Syar Fire,"The Syar Fire started on August 9, 2018 off Napa Vallejo Highway and Syar Industrial Way (Napa County). This fire was contained on August 10, 2018 and burned 10 acres. ",2018-08-09 14:21:00+00:00,,,,,2018-08-09 14:21:00+00:00,2019-01-04 09:20:00+00:00,Thu,4,147.79097222222222,1850,138019,754,1953,183.04907161803715,Suburban
50.0,CAL FIRE Sonoma-Lake-Napa Unit,2019,Napa,2019-06-17 08:46:00+00:00,,38.63047,"Pope Valley Rd, northeast of Calistoga",-122.47282,Ink Fire,"The Ink Fire started on June 8, 2019 off Pope Valley Road, northeast of Calistoga in Napa County.  The fire was contained on June 9, 2019.",2019-06-08 14:37:00+00:00,,,,,2019-06-08 14:37:00+00:00,2019-06-17 08:46:00+00:00,Sat,6,8.75625,1850,138019,754,1953,183.04907161803715,Suburban
354.0,CAL FIRE San Benito-Monterey ,2013,San Benito,2013-05-03 18:45:00+00:00,,37.160346,"Highway 25 and Horizon Rd, Community of Tres ",-120.937494,Tres Pinos Fire,"The Tres Pinos Fire burned in May 2013, off Highway 25 and Horizon Road, near the community of Tres in San Benito County. ",2013-05-03 11:42:00+00:00,,,,,2013-05-03 11:42:00+00:00,2013-05-03 18:45:00+00:00,Fri,5,0.29375,1874,64209,1389,3597,46.226781857451414,Rural
670.0,CAL FIRE San Benito - Monterey Unit,2015,San Benito,2015-10-16 18:00:00+00:00,,36.70854,"Cienega Rd & Limekiln Rd, south of Hollister",-121.32734,Cienega Fire,"The Cienega Fire started on October 12, 2015 off Cienega Rd & Limekiln Rd, south of Hollister (San Benito County)",2015-10-12 16:00:00+00:00,,,,,2015-10-12 16:00:00+00:00,2015-10-16 18:00:00+00:00,Mon,1,4.083333333333333,1874,64209,1389,3597,46.226781857451414,Rural
25.0,CAL FIRE San Benito-Monterey Unit,2015,San Benito,2015-07-20 15:30:00+00:00,,36.8727,"off Hwy 101 between Anzar Rd & Hwy 156, in Aromas",-121.5681,Betabel Fire,"The Betabel Fire started on July 20 off Hwy 101 between Anzar Rd & Hwy 156, in Aromas in San Benito County and burned 25 acres. ",2015-07-20 13:23:00+00:00,,,,,2015-07-20 13:23:00+00:00,2015-07-20 15:30:00+00:00,Mon,1,0.08819444444444446,1874,64209,1389,3597,46.226781857451414,Rural
47.0,CAL FIRE San Benito-Monterey Unit,2017,"San Benito, San Benito",2018-01-09 13:46:00+00:00,,36.38109,Airline Hwy and Bitterwater Road,-121.00391,Bitterwater Fire,"The Bitterwater fire started on November 25, 2017 off Airline Hwy and Bitterwater Road, San Benito County and burned 47 acres.",2017-11-25 16:46:00+00:00,,,,,2017-11-25 16:46:00+00:00,2018-01-09 13:46:00+00:00,Sat,6,44.87500000000001,1874,64209,1389,3597,46.226781857451414,"Rural, Rural"
1314.0,CAL FIRE San Benito-Monterey,2018,San Benito,2019-01-04 10:15:00+00:00,,36.40755,Coalinga and Airline Highway,-120.99322,Airline Fire,"The Airline Fire started on June 4, 2018 off Coalinga and Airline Highway in Monterey County and burned 1,314 acre. It was contained on June 11, 2018.",2018-06-04 17:01:00+00:00,,,,,2018-06-04 17:01:00+00:00,2019-01-04 10:15:00+00:00,Mon,1,213.71805555555562,1874,64209,1389,3597,46.226781857451414,Rural
513.0,CAL FIRE San Benito-Monterey,2018,San Benito,2019-01-04 10:14:00+00:00,,36.37833300000001,"Coalinga Road, east of Bitterwater ",-120.901167,Eastern Fire,"The Eastern Fire started on June 4, 2018 off Coalinga Road, east of Bitterwater in Monterey County and burned 513 acres. It was contained on June 11, 2018. ",2018-06-04 17:30:00+00:00,,,,,2018-06-04 17:30:00+00:00,2019-01-04 10:14:00+00:00,Mon,1,213.69722222222225,1874,64209,1389,3597,46.226781857451414,Rural
215.0,CAL FIRE San Benito-Monterey Unit,2018,San Benito,2019-01-04 10:07:00+00:00,,36.37532,"off Coalinga Highway and Airline Highway, East of King City",-120.862579,Beaver Fire,"The Beaver Fire started June 12, 2018 off Coalinga Highway and Airline Highway, East of King City (San Benito County). ",2018-06-12 15:06:00+00:00,,,,,2018-06-12 15:06:00+00:00,2019-01-04 10:07:00+00:00,Tue,2,205.79236111111112,1874,64209,1389,3597,46.226781857451414,Rural
116.0,CAL FIRE San Benito-Monterey,2018,San Benito,2019-01-04 09:49:00+00:00,,36.59036,"Panoche Rd and New Idria Rd, west of San Joaquin",-120.82355,Idria Fire,"The Idria Fire started on July 12, 2018 off Panoche Rd and New Idria Rd, W of San Joaquin in San Benito County. The fire was contained on July 15, 2018 and burned 116 acres.",2018-07-12 12:57:00+00:00,,,,,2018-07-12 12:57:00+00:00,2019-01-04 09:49:00+00:00,Thu,4,175.86944444444444,1874,64209,1389,3597,46.226781857451414,Rural
